Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
STU_14877,19,26,45,58,3.4,0
STU_14878,14,59,60,63,10.0,1
STU_14879,18,38,41,32,8.1,0
STU_14880,18,56,57,53,5.6,1
STU_14881,18,49,44,78,10.3,1
STU_14882,19,51,51,63,6.2,1
STU_14883,17,58,54,72,12.8,1
STU_14884,18,31,46,43,5.5,0
STU_14885,14,50,56,51,4.5,1
STU_14886,18,76,77,73,26.9,1
STU_14887,15,64,67,58,11.4,1
STU_14888,18,34,42,45,4.9,0
STU_14889,19,49,49,38,6.3,0
STU_14890,17,45,68,52,5.5,1
STU_14891,15,34,43,39,2.6,0
STU_14892,19,60,48,59,6.5,1
STU_14893,19,51,53,54,8.6,1
STU_14894,19,60,60,42,16.1,1
STU_14895,14,51,40,68,7.4,1
STU_14896,19,31,68,56,5.9,0
STU_14897,14,90,61,59,17.2,1
STU_14898,19,52,47,58,15.2,1
STU_14899,16,56,50,41,8.5,0
STU_14900,15,50,55,53,8.1,1
STU_14901,16,64,52,63,9.8,1
STU_14902,19,46,46,70,5.4,1
STU_14903,15,43,49,53,7.9,0
STU_14904,15,26,51,51,5.3,0
STU_14905,17,45,71,75,15.5,1
STU_14906,16,41,43,37,4.6,0
STU_14907,17,65,78,56,8.9,1
STU_14908,15,35,63,47,9.2,0
STU_14909,14,83,64,64,16.2,1
STU_14910,15,56,34,62,5.9,0
STU_14911,17,31,47,33,5.2,0
STU_14912,16,44,64,69,11.0,1
STU_14913,19,44,63,60,10.2,1
STU_14914,19,76,53,70,21.0,1
STU_14915,16,50,53,69,8.6,1
STU_14916,19,62,58,53,15.3,1
STU_14917,19,56,76,46,14.4,1
STU_14918,17,46,48,39,5.2,0
STU_14919,16,49,20,54,2.9,0
STU_14920,18,46,52,47,6.6,0
STU_14921,14,51,39,49,12.5,0
STU_14922,14,74,69,52,16.3,1
STU_14923,19,34,65,47,0.5,0
STU_14924,14,49,59,50,4.6,1
STU_14925,16,52,56,40,9.8,0
STU_14926,16,66,49,42,11.3,1
STU_14927,15,55,57,44,4.2,1
STU_14928,15,57,53,61,5.3,1
STU_14929,14,34,39,43,2.5,0
STU_14930,18,62,62,49,18.3,1
STU_14931,15,60,43,54,9.0,1
STU_14932,15,44,50,51,5.3,0
STU_14933,16,61,58,45,14.8,1
STU_14934,18,44,54,41,8.9,0
STU_14935,19,78,73,71,16.2,1
STU_14936,14,77,61,51,17.4,1
STU_14937,15,41,51,58,4.2,1
STU_14938,18,56,75,45,15.3,1
STU_14939,18,55,66,45,14.9,1
STU_14940,14,55,61,57,10.3,1
STU_14941,18,58,59,49,10.8,1
STU_14942,18,42,52,49,8.6,0
STU_14943,18,29,52,51,3.7,0
STU_14944,15,42,60,43,3.5,0
STU_14945,14,77,76,55,18.7,1
STU_14946,18,52,50,60,8.9,1
STU_14947,18,45,47,54,6.8,0
STU_14948,15,44,54,58,11.1,1
STU_14949,14,38,56,50,5.1,0
STU_14950,16,55,42,43,6.1,0
STU_14951,15,37,41,43,8.1,0
STU_14952,14,63,52,47,5.6,1
STU_14953,18,55,55,48,10.5,1
STU_14954,14,32,65,53,7.4,0
STU_14955,14,59,32,52,10.5,0
STU_14956,19,59,58,57,11.0,1
STU_14957,14,57,57,60,14.6,1
STU_14958,16,56,57,72,6.6,1
STU_14959,14,36,42,34,4.1,0
STU_14960,16,88,73,71,25.7,1
STU_14961,18,64,73,51,16.2,1
STU_14962,16,36,55,42,2.4,0
STU_14963,18,98,82,67,27.8,1
STU_14964,18,55,46,58,5.4,1
STU_14965,16,37,63,37,7.4,0
STU_14966,15,45,56,58,3.7,1
STU_14967,17,69,62,60,8.5,1
STU_14968,14,59,43,74,5.6,1
STU_14969,19,33,37,69,3.8,0
STU_14970,17,57,59,40,3.2,1
STU_14971,14,53,52,64,4.9,1
STU_14972,14,46,49,54,11.7,0
STU_14973,18,56,54,60,10.6,1
STU_14974,14,48,46,69,4.3,1
STU_14975,19,36,47,44,6.4,0
STU_14976,14,66,56,60,13.3,1
STU_14977,16,71,61,31,6.6,0
STU_14978,17,78,70,73,16.4,1
STU_14979,16,80,99,95,24.1,1
STU_14980,19,41,59,57,4.9,1
STU_14981,14,48,48,66,5.3,1
STU_14982,19,57,81,77,17.8,1
STU_14983,18,42,52,44,6.5,0
STU_14984,16,40,84,64,13.8,1
STU_14985,16,55,49,60,8.9,1
STU_14986,15,44,54,40,7.0,0
STU_14987,14,62,50,73,11.4,1
STU_14988,18,68,63,59,17.9,1
STU_14989,16,52,59,59,15.0,1
STU_14990,16,51,63,51,7.7,1
STU_14991,18,44,55,55,9.1,1
STU_14992,19,77,36,93,13.9,1
STU_14993,19,43,54,49,9.4,0
STU_14994,14,65,59,49,19.4,1
STU_14995,15,28,36,48,1.5,0
STU_14996,16,33,58,41,5.1,0
STU_14997,15,55,42,52,10.8,0
STU_14998,19,33,35,58,6.0,0
STU_14999,19,66,51,53,18.2,1
